LATITUDE       	LONGITUDE
34.858         	-90.225
31.275         	-89.225
31.525         	-91.142
30.942         	-88.808
31.025         	-88.808
33.775         	-90.142
32.525         	-90.475
33.275         	-90.225
32.942         	-90.642
32.858         	-90.975
34.442         	-88.558
30.525         	-88.642
32.192         	-89.058
31.525         	-89.975
31.775         	-91.308
31.442         	-89.225
34.525         	-89.725
31.108         	-89.392
31.442         	-90.058
32.608         	-89.642
34.108         	-88.725
33.775         	-90.392
31.442         	-90.642
33.275         	-88.558
32.608         	-90.308
34.942         	-89.392
33.858         	-88.725
33.525         	-89.558
32.608         	-88.975
32.525         	-88.975
33.108         	-88.475
33.442         	-88.725
34.192         	-90.142
30.775         	-89.808
31.358         	-89.142
31.108         	-90.558
34.358         	-89.058
34.692         	-88.725
34.442         	-90.308
32.525         	-89.892
32.525         	-89.475
32.942         	-90.808
31.775         	-90.142
30.775         	-89.308
33.858         	-90.392
34.608         	-89.892
34.942         	-88.975
34.775         	-88.142
34.442         	-88.808
32.192         	-91.142
33.442         	-90.808
31.442         	-88.808
33.525         	-89.308
33.025         	-89.308
34.025         	-89.725
32.858         	-90.725
40.275         	-92.725
40.108         	-95.058
40.275         	-95.308
39.192         	-91.725
36.775         	-94.058
37.442         	-94.142
38.108         	-94.308
37.025         	-90.058
39.108         	-92.142
39.525         	-95.058
36.775         	-90.225
39.525         	-93.975
39.025         	-91.808
37.192         	-89.725
38.608         	-94.225
37.775         	-94.058
39.442         	-93.225
37.025         	-93.308
40.358         	-91.558
39.192         	-94.392
39.692         	-94.392
38.608         	-92.225
38.942         	-92.642
38.192         	-91.475
37.442         	-94.058
39.775         	-93.808
39.942         	-94.225
37.692         	-91.808
36.608         	-90.142
40.192         	-94.392
37.108         	-93.558
40.108         	-93.392
40.275         	-93.808
38.192         	-93.725
37.858         	-93.558
40.025         	-95.142
39.275         	-92.808
37.275         	-94.142
38.692         	-94.142
39.942         	-91.975
37.692         	-92.642
39.108         	-93.558
36.942         	-94.058
39.942         	-91.558
39.192         	-90.808
39.692         	-93.225
39.775         	-93.475
39.608         	-92.475
37.608         	-90.308
40.442         	-93.642
38.192         	-92.642
36.692         	-89.392
38.442         	-92.558
39.358         	-92.225
39.108         	-91.642
38.275         	-92.725
36.608         	-89.725
37.025         	-94.142
40.275         	-95.142
38.608         	-91.892
36.358         	-89.808
37.608         	-90.058
38.858         	-93.308
38.025         	-91.892
39.358         	-91.308
37.608         	-93.225
37.858         	-92.142
39.358         	-91.475
39.275         	-92.558
36.525         	-90.642
38.775         	-90.725
38.108         	-93.808
37.775         	-90.642
37.692         	-90.142
39.192         	-92.892
40.358         	-92.558
40.358         	-91.975
36.942         	-89.725
39.858         	-92.142
36.775         	-89.725
40.108         	-93.308
37.442         	-91.892
37.858         	-94.142
38.608         	-91.142
37.025         	-90.142
37.108         	-92.808
40.442         	-94.558
45.442         	-108.892
46.192         	-109.058
47.192         	-105.558
48.025         	-104.725
46.775         	-106.308
40.608         	-98.308
41.942         	-97.892
41.525         	-101.475
42.025         	-99.892
41.858         	-97.892
42.858         	-99.058
42.608         	-99.892
40.692         	-99.392
41.775         	-96.308
41.108         	-96.975
40.775         	-96.475
42.775         	-97.392
42.942         	-101.308
40.525         	-97.892
41.525         	-96.975
41.858         	-96.642
41.108         	-99.225
42.442         	-96.558
40.692         	-99.475
42.525         	-96.642
41.692         	-96.558
41.358         	-96.392
40.525         	-97.725
40.275         	-99.142
40.525         	-100.725
40.108         	-99.892
40.025         	-96.725
41.775         	-98.975
41.775         	-101.808
41.692         	-98.308
40.692         	-98.308
40.775         	-97.975
40.108         	-99.642
40.192         	-100.975
42.525         	-98.892
41.775         	-101.308
41.108         	-98.308
40.025         	-97.225
40.275         	-96.392
40.442         	-98.892
41.025         	-101.975
41.192         	-103.808
42.442         	-98.308
41.025         	-96.892
41.442         	-100.308
41.775         	-99.308
41.775         	-97.808
41.525         	-101.392
41.108         	-98.058
41.692         	-103.308
41.442         	-97.725
40.275         	-96.058
40.275         	-97.892
40.525         	-96.475
40.108         	-96.475
40.608         	-99.392
42.192         	-97.475
41.608         	-97.475
41.108         	-97.475
40.192         	-100.725
40.108         	-95.475
42.525         	-99.642
40.442         	-97.308
41.108         	-96.308
41.192         	-96.892
41.025         	-96.975
42.525         	-102.725
41.275         	-98.808
42.025         	-103.975
42.025         	-97.225
40.108         	-97.475
41.775         	-100.392
41.525         	-98.975
41.442         	-96.392
42.108         	-96.975
40.275         	-98.725
42.025         	-98.392
40.775         	-97.725
36.775         	-115.558
41.942         	-114.058
36.858         	-114.725
36.608         	-116.642
43.692         	-71.808
43.525         	-72.225
40.108         	-74.642
39.442         	-75.225
41.108         	-74.642
36.108         	-103.892
31.775         	-107.642
34.608         	-103.725
34.275         	-103.225
35.275         	-105.392
35.108         	-106.142
34.442         	-105.975
42.192         	-78.058
42.192         	-75.808
42.025         	-78.975
42.442         	-79.308
42.192         	-75.642
44.442         	-73.808
42.692         	-76.142
42.358         	-74.725
41.608         	-73.892
44.858         	-74.392
43.108         	-74.475
43.108         	-78.142
42.275         	-73.808
43.942         	-75.725
43.775         	-75.558
43.275         	-77.975
43.275         	-75.475
41.275         	-74.475
42.692         	-74.725
41.442         	-73.975
42.858         	-73.392
44.775         	-74.892
42.858         	-73.808
42.358         	-74.392
42.442         	-77.392
41.858         	-74.475
42.275         	-76.225
42.108         	-74.058
43.025         	-73.475
42.692         	-77.058
36.192         	-79.392
34.942         	-79.892
36.442         	-81.725
36.025         	-82.058
35.275         	-76.642
34.775         	-78.558
33.942         	-78.558
35.692         	-82.642
36.442         	-76.225
35.608         	-81.475
35.692         	-79.142
35.025         	-84.308
36.275         	-76.642
35.108         	-83.808
35.525         	-81.558
34.442         	-78.808
35.108         	-76.975
34.942         	-78.975
36.525         	-76.142
35.942         	-80.392
35.858         	-80.642
36.192         	-78.892
35.858         	-77.475
36.108         	-80.058
36.525         	-76.642
36.275         	-78.808
35.692         	-82.975
35.358         	-82.642
36.025         	-80.892
35.275         	-78.392
35.358         	-77.725
35.858         	-82.475
35.192         	-80.642
36.025         	-82.142
35.108         	-79.475
35.775         	-78.142
36.275         	-76.392
36.275         	-79.142
35.275         	-82.058
35.692         	-80.058
34.858         	-79.725
34.525         	-78.892
35.775         	-80.558
35.108         	-78.225
34.775         	-79.392
35.442         	-80.308
36.442         	-80.058
35.775         	-76.392
35.108         	-80.642
36.358         	-78.392
35.858         	-78.392
36.275         	-77.975
35.192         	-78.058
36.275         	-81.225
35.692         	-77.975
36.108         	-80.725
47.108         	-97.725
46.692         	-103.308
48.692         	-101.392
46.025         	-103.475
46.692         	-100.725
46.692         	-97.058
46.108         	-98.225
47.025         	-102.975
46.275         	-100.475
48.025         	-97.142
46.608         	-101.392
47.442         	-98.475
46.358         	-102.142
46.692         	-99.558
46.275         	-98.058
48.358         	-100.392
46.192         	-99.892
47.858         	-103.558
46.525         	-100.642
47.858         	-98.142
48.692         	-97.475
48.192         	-100.142
47.942         	-98.642
46.275         	-97.808
48.692         	-101.475
46.108         	-96.892
47.692         	-100.475
46.358         	-100.808
46.775         	-102.975
47.275         	-97.225
48.358         	-97.225
48.192         	-101.058
48.192         	-103.642
41.942         	-80.558
38.775         	-84.142
41.442         	-81.475
38.942         	-82.142
41.525         	-81.308
41.442         	-84.308
40.275         	-80.642
41.108         	-82.225
41.025         	-80.642
41.108         	-84.142
41.192         	-81.475
39.358         	-82.308
36.692         	-98.392
34.192         	-96.308
36.525         	-100.892
35.275         	-99.975
35.942         	-98.308
33.775         	-96.308
35.275         	-98.475
35.442         	-98.308
35.858         	-95.058
33.942         	-95.558
36.942         	-102.142
35.025         	-97.308
34.525         	-98.225
34.108         	-98.558
36.692         	-95.058
35.775         	-96.392
35.692         	-98.808
36.608         	-94.725
36.525         	-99.725
36.192         	-97.975
34.775         	-96.975
35.275         	-97.975
36.608         	-98.058
34.775         	-99.725
34.692         	-99.975
36.775         	-99.392
35.358         	-95.058
34.942         	-96.392
36.942         	-96.975
36.108         	-98.058
35.025         	-95.058
35.025         	-94.642
35.525         	-96.642
35.942         	-97.642
33.858         	-97.392
36.358         	-98.142
34.025         	-96.808
36.192         	-95.058
34.858         	-96.975
33.692         	-94.725
34.608         	-96.975
35.775         	-95.308
36.192         	-97.475
35.442         	-96.642
35.525         	-97.225
35.442         	-95.975
36.858         	-96.725
36.692         	-94.892
36.525         	-96.808
36.025         	-97.142
34.942         	-96.058
34.858         	-96.475
34.942         	-96.808
34.608         	-94.975
35.942         	-99.475
36.108         	-95.558
35.275         	-96.642
35.525         	-95.142
34.442         	-97.808
36.858         	-101.475
34.358         	-98.808
35.942         	-95.808
36.025         	-95.392
36.942         	-95.892
35.442         	-98.808
36.942         	-98.725
45.775         	-122.892
45.442         	-120.058
45.692         	-122.892
39.858         	-77.058
40.275         	-79.975
40.608         	-80.308
41.692         	-76.142
40.108         	-74.808
40.775         	-79.808
40.608         	-78.642
40.025         	-75.725
41.108         	-79.558
41.025         	-78.142
41.192         	-77.392
40.858         	-76.475
41.692         	-80.475
40.192         	-77.142
40.275         	-76.642
42.025         	-80.308
40.025         	-79.892
41.442         	-79.142
40.358         	-77.892
41.275         	-79.225
40.608         	-77.058
40.108         	-76.308
40.525         	-75.642
41.192         	-77.308
41.692         	-78.308
41.358         	-80.475
40.692         	-76.642
40.608         	-76.975
41.192         	-74.892
41.775         	-77.892
40.775         	-76.892
41.358         	-76.475
41.775         	-77.392
41.525         	-79.808
41.692         	-79.475
40.108         	-79.892
41.775         	-75.308
40.358         	-79.642
41.525         	-75.808
40.025         	-77.058
32.942         	-81.308
34.442         	-82.392
33.192         	-81.058
33.192         	-81.308
32.608         	-80.725
33.025         	-80.142
33.525         	-80.642
32.775         	-80.392
34.442         	-80.142
33.775         	-80.225
33.025         	-81.058
33.192         	-80.725
33.775         	-81.808
34.192         	-81.225
34.025         	-79.975
34.192         	-82.142
33.858         	-79.225
34.358         	-80.308
34.608         	-80.558
34.525         	-82.142
34.192         	-80.308
33.942         	-81.392
34.192         	-79.392
34.275         	-81.808
34.775         	-83.142
33.358         	-80.475
34.108         	-80.892
33.858         	-81.642
34.942         	-81.892
33.942         	-80.308
35.108         	-81.058
43.692         	-98.808
44.608         	-98.392
43.275         	-101.808
43.025         	-97.808
44.442         	-96.892
43.525         	-99.308
43.942         	-99.058
45.775         	-99.892
43.275         	-98.558
44.692         	-97.975
42.775         	-97.142
44.942         	-97.142
45.858         	-100.558
43.775         	-103.142
43.692         	-98.225
45.192         	-97.975
44.608         	-96.892
45.025         	-100.725
43.358         	-98.642
45.358         	-99.725
43.275         	-103.308
45.108         	-99.558
45.108         	-96.892
43.275         	-99.058
44.275         	-101.642
44.692         	-97.058
43.692         	-97.808
45.858         	-103.558
44.525         	-100.475
43.192         	-97.475
44.192         	-99.475
43.942         	-101.975
44.108         	-98.558
44.025         	-100.725
44.525         	-97.308
44.108         	-97.058
43.108         	-96.808
44.108         	-99.975
45.608         	-97.975
45.775         	-99.308
44.442         	-102.142
43.775         	-101.058
43.775         	-96.558
43.942         	-96.558
44.192         	-102.142
45.858         	-102.558
45.108         	-99.725
45.442         	-97.142
43.858         	-98.308
43.608         	-102.892
45.025         	-98.642
44.358         	-100.392
44.608         	-100.558
43.275         	-100.308
43.192         	-99.975
43.108         	-97.058
43.025         	-96.808
45.275         	-100.142
42.858         	-97.392
45.442         	-101.558
35.608         	-86.475
35.608         	-85.225
35.192         	-84.725
35.775         	-88.642
36.108         	-82.058
35.442         	-88.725
36.358         	-83.475
36.525         	-85.308
36.108         	-83.225
35.358         	-85.975
35.858         	-89.308
35.858         	-85.058
35.775         	-88.058
35.858         	-85.808
36.275         	-87.225
35.025         	-89.642
36.192         	-84.975
35.108         	-86.142
36.025         	-89.142
35.275         	-86.975
36.108         	-82.642
35.025         	-88.892
35.192         	-88.308
35.692         	-88.558
36.442         	-88.392
36.275         	-87.642
36.108         	-87.725
36.275         	-85.558
36.525         	-81.725
35.858         	-84.142
36.275         	-89.475
35.608         	-89.892
35.442         	-87.392
35.025         	-86.475
35.192         	-85.558
35.442         	-87.142
35.608         	-84.558
35.108         	-88.725
35.525         	-84.475
35.275         	-86.475
36.192         	-84.892
36.192         	-89.225
36.275         	-85.392
35.775         	-87.975
36.525         	-85.225
36.275         	-85.475
35.608         	-85.058
35.942         	-84.558
36.608         	-86.892
35.775         	-86.475
36.442         	-84.475
35.275         	-85.475
35.858         	-83.558
35.025         	-89.725
36.108         	-85.975
36.608         	-87.808
36.525         	-81.975
35.608         	-89.725
36.192         	-83.725
35.775         	-85.558
36.192         	-82.642
35.358         	-87.892
36.442         	-88.808
35.858         	-85.558
35.858         	-86.975
31.608         	-95.475
34.775         	-101.642
29.108         	-98.475
30.358         	-97.392
28.192         	-97.725
30.858         	-97.558
29.192         	-98.642
32.025         	-97.808
33.525         	-94.392
30.692         	-96.558
31.608         	-98.808
30.525         	-96.475
29.775         	-97.808
28.608         	-96.725
26.025         	-97.808
35.192         	-101.225
32.108         	-95.308
34.108         	-98.392
31.442         	-99.308
33.192         	-96.725
29.358         	-96.558
29.775         	-98.058
31.775         	-98.308
31.358         	-99.975
33.525         	-97.225
36.192         	-102.558
32.608         	-96.558
33.442         	-95.808
33.275         	-96.892
28.942         	-97.475
28.608         	-99.642
34.775         	-100.558
27.358         	-98.475
32.275         	-98.808
31.442         	-106.142
32.192         	-96.808
31.275         	-97.225
33.358         	-96.392
29.692         	-96.975
33.942         	-101.475
33.358         	-95.308
29.025         	-98.975
32.942         	-102.892
29.442         	-95.225
30.192         	-98.975
29.275         	-97.808
35.358         	-101.058
33.525         	-96.475
29.525         	-97.975
34.025         	-102.058
31.692         	-98.392
36.192         	-101.642
34.525         	-99.975
29.942         	-95.892
29.942         	-97.808
36.025         	-100.058
26.108         	-98.142
31.858         	-97.142
32.442         	-97.642
31.358         	-105.975
33.358         	-96.058
35.942         	-101.558
28.942         	-96.475
29.775         	-94.308
27.775         	-97.975
32.275         	-97.142
29.025         	-97.975
32.442         	-96.475
27.525         	-97.475
33.525         	-95.808
31.275         	-98.142
29.608         	-96.975
30.525         	-96.975
31.358         	-95.725
29.942         	-94.475
31.608         	-96.808
36.358         	-100.558
31.025         	-95.725
28.608         	-100.392
31.358         	-99.142
31.442         	-97.225
28.608         	-98.558
29.358         	-99.142
30.775         	-97.308
31.525         	-98.892
33.858         	-101.058
32.192         	-96.642
27.692         	-97.558
36.275         	-101.058
32.942         	-98.392
30.608         	-94.725
35.525         	-101.642
34.775         	-102.142
33.525         	-95.308
28.192         	-97.308
35.608         	-101.058
30.775         	-96.642
31.608         	-100.225
27.942         	-97.642
31.275         	-99.058
36.108         	-101.808
32.525         	-95.392
34.358         	-101.975
32.608         	-97.558
33.358         	-94.892
31.525         	-100.225
29.358         	-99.475
28.692         	-96.725
30.942         	-95.558
29.775         	-95.892
30.358         	-96.225
28.108         	-99.475
29.108         	-96.392
35.192         	-100.058
34.108         	-98.808
34.192         	-98.975
26.442         	-97.892
29.192         	-98.142
33.275         	-97.558
33.025         	-102.892
28.942         	-99.808
41.942         	-111.892
41.108         	-112.142
40.192         	-110.142
39.108         	-111.058
39.692         	-111.892
39.358         	-112.642
41.025         	-111.725
38.358         	-109.142
38.775         	-112.058
40.108         	-112.225
40.358         	-109.975
40.025         	-111.725
41.275         	-112.058
44.108         	-73.058
44.442         	-72.308
44.525         	-72.975
44.858         	-72.725
44.692         	-72.642
44.858         	-72.308
43.442         	-73.225
44.192         	-72.558
42.775         	-72.808
43.692         	-72.475
37.775         	-78.558
37.692         	-80.225
37.358         	-78.142
37.608         	-79.058
37.275         	-78.892
37.942         	-79.975
37.442         	-79.475
37.108         	-80.975
37.692         	-79.892
36.608         	-77.892
37.525         	-78.725
37.192         	-78.975
37.775         	-77.392
36.858         	-78.642
36.608         	-76.142
37.358         	-77.808
37.442         	-80.058
38.358         	-77.975
36.608         	-79.392
37.942         	-77.058
38.775         	-77.725
37.858         	-78.142
37.025         	-80.058
39.108         	-78.308
37.275         	-80.725
37.525         	-76.558
36.692         	-81.392
36.858         	-77.642
36.858         	-79.142
37.608         	-77.642
36.775         	-80.058
37.025         	-76.725
37.275         	-76.808
37.942         	-77.142
37.775         	-77.308
36.608         	-83.392
39.192         	-77.808
37.942         	-77.725
36.942         	-78.475
38.275         	-78.142
37.525         	-76.475
37.025         	-80.475
36.858         	-76.225
37.858         	-76.558
37.108         	-77.975
38.192         	-77.975
38.608         	-78.475
36.692         	-80.392
36.608         	-79.308
37.525         	-77.808
37.275         	-78.642
37.192         	-77.058
36.942         	-80.642
38.025         	-76.808
37.275         	-79.892
38.775         	-78.642
36.942         	-81.475
36.608         	-76.975
38.192         	-77.475
38.442         	-77.475
37.025         	-77.225
37.108         	-81.558
36.608         	-81.808
36.942         	-80.975
45.942         	-119.808
47.525         	-119.642
46.942         	-120.392
45.942         	-119.892
47.358         	-118.392
48.108         	-119.558
38.442         	-82.308
39.275         	-79.142
37.858         	-80.558
39.108         	-78.475
39.275         	-77.975
38.358         	-81.808
38.858         	-81.975
37.275         	-81.308
38.442         	-79.808
37.525         	-80.892
44.025         	-89.642
46.108         	-90.642
45.192         	-91.725
46.692         	-91.558
44.525         	-87.808
44.442         	-91.642
45.775         	-92.225
44.192         	-88.142
44.858         	-91.642
44.442         	-90.808
43.608         	-89.725
43.358         	-91.142
42.858         	-89.142
43.192         	-88.808
44.775         	-91.725
44.775         	-91.642
45.775         	-88.392
43.775         	-88.892
42.858         	-90.475
43.942         	-89.142
42.692         	-89.392
44.358         	-90.558
43.025         	-88.892
42.525         	-88.308
44.608         	-87.725
42.775         	-90.142
45.192         	-89.142
45.358         	-89.725
44.692         	-89.308
45.108         	-87.725
43.942         	-89.475
42.858         	-87.975
44.108         	-90.975
45.608         	-89.642
44.525         	-88.725
43.442         	-87.892
44.525         	-92.308
45.525         	-92.725
44.358         	-89.642
45.942         	-90.475
43.192         	-90.392
42.608         	-88.975
45.608         	-91.308
45.025         	-92.475
43.192         	-90.142
45.775         	-90.892
44.608         	-88.392
43.858         	-87.808
45.025         	-90.225
43.692         	-90.808
45.692         	-91.642
43.275         	-88.142
44.358         	-89.225
44.192         	-89.558
44.025         	-88.892
44.608         	-89.892
42.608         	-105.142
42.942         	-104.142
44.692         	-108.808
32.692         	-85.142
32.275         	-84.975
40.358         	-120.558
39.692         	-120.142
27.858         	-80.725
26.275         	-80.892
26.942         	-81.725
28.692         	-82.308
30.025         	-81.808
26.442         	-81.308
27.275         	-81.642
29.692         	-82.975
29.442         	-81.392
30.608         	-84.642
29.608         	-82.725
26.775         	-81.058
27.358         	-81.725
26.525         	-80.975
28.442         	-82.308
27.442         	-81.392
27.608         	-80.642
30.025         	-83.142
28.525         	-81.725
26.525         	-81.642
27.525         	-82.142
27.025         	-80.392
27.525         	-80.725
28.442         	-81.642
27.692         	-81.142
26.692         	-80.558
28.275         	-82.225
27.525         	-80.475
30.858         	-87.225
27.358         	-82.308
28.775         	-81.392
28.858         	-81.975
29.025         	-81.392
33.025         	-83.142
34.275         	-83.392
33.942         	-83.642
32.358         	-82.058
32.108         	-81.225
33.942         	-83.308
33.442         	-84.392
33.942         	-84.725
31.192         	-83.642
33.442         	-82.392
31.275         	-83.475
33.358         	-84.892
32.108         	-83.725
33.692         	-84.808
30.692         	-83.058
33.192         	-82.558
33.525         	-83.225
34.108         	-83.558
31.775         	-82.642
32.692         	-82.808
32.358         	-83.058
31.525         	-81.392
31.108         	-84.142
33.025         	-83.892
33.692         	-83.558
32.442         	-84.892
33.525         	-83.725
33.775         	-83.475
33.942         	-83.225
33.775         	-84.892
32.192         	-83.558
33.358         	-83.308
33.192         	-84.142
33.608         	-82.808
32.858         	-84.892
31.775         	-83.558
32.942         	-82.642
31.525         	-82.142
32.108         	-83.558
32.942         	-83.225
46.608         	-93.725
46.358         	-94.642
47.942         	-90.142
47.358         	-93.808
48.775         	-94.975
47.442         	-91.142
44.442         	-93.058
47.358         	-92.808
44.608         	-94.642
46.358         	-95.142
43.942         	-94.558
41.442         	-101.975
42.442         	-102.975
42.108         	-103.475
46.692         	-100.808
46.692         	-97.392
47.608         	-99.058
46.025         	-100.225
47.442         	-99.058
48.108         	-97.642
46.108         	-101.725
47.608         	-98.308
47.358         	-101.058
47.025         	-101.558
47.858         	-99.975
48.525         	-98.392
48.775         	-101.725
45.942         	-101.892
48.692         	-99.058
48.442         	-101.142
33.108         	-81.725
32.108         	-81.058
44.525         	-98.558
44.192         	-97.058
45.275         	-98.558
43.692         	-99.392
44.108         	-99.475
45.858         	-99.808
43.442         	-99.308
44.775         	-100.558
43.192         	-103.142
45.192         	-96.475
43.442         	-99.392
44.775         	-97.308
44.525         	-98.725
45.275         	-103.475
44.442         	-97.725
43.525         	-99.475
45.858         	-97.725
45.858         	-99.725
43.108         	-102.142
43.525         	-99.642
34.025         	-101.475
33.275         	-102.142
45.942         	-92.558
46.692         	-92.142
46.692         	-92.058
41.692         	-104.142
34.108         	-86.475
31.942         	-86.475
33.858         	-85.975
32.858         	-85.225
33.358         	-85.725
33.525         	-85.808
31.275         	-86.058
34.192         	-86.725
34.525         	-85.892
31.108         	-87.558
34.025         	-85.892
33.525         	-87.725
33.025         	-87.892
31.358         	-85.225
31.192         	-85.225
33.775         	-86.892
32.108         	-86.475
34.525         	-86.392
34.358         	-86.142
31.108         	-87.975
32.108         	-86.392
31.692         	-86.142
33.942         	-87.142
31.192         	-87.975
31.858         	-86.975
34.108         	-87.142
32.192         	-109.142
36.775         	-114.058
33.275         	-113.392
34.275         	-91.725
36.275         	-94.225
33.442         	-91.142
35.192         	-92.808
35.358         	-94.225
33.775         	-91.058
34.858         	-92.475
35.275         	-93.892
35.775         	-93.975
33.025         	-93.892
34.442         	-91.058
34.608         	-92.142
34.608         	-92.392
34.942         	-94.142
35.775         	-92.808
35.692         	-92.808
36.025         	-94.308
35.192         	-93.308
38.525         	-120.808
39.858         	-122.058
38.525         	-120.892
36.025         	-120.558
39.775         	-122.142
40.442         	-124.308
37.442         	-117.892
35.358         	-118.725
36.025         	-120.142
38.942         	-122.892
41.108         	-121.142
34.775         	-118.225
36.775         	-120.308
38.275         	-122.892
37.442         	-120.808
41.192         	-121.142
38.608         	-119.558
36.525         	-121.725
38.275         	-122.392
39.192         	-121.225
38.775         	-121.475
33.442         	-114.808
35.358         	-117.642
33.275         	-117.058
36.942         	-121.642
36.942         	-122.058
41.025         	-121.475
39.692         	-120.058
41.442         	-122.892
38.275         	-122.808
37.525         	-121.142
41.025         	-123.142
35.775         	-118.558
34.775         	-119.058
38.775         	-121.808
37.608         	-105.725
37.025         	-106.392
37.108         	-105.725
39.525         	-107.725
39.025         	-107.058
39.108         	-106.558
40.525         	-102.808
37.942         	-106.975
40.608         	-108.058
37.442         	-108.642
40.442         	-103.725
38.192         	-107.892
40.442         	-102.558
39.275         	-107.058
40.192         	-109.058
37.525         	-106.392
38.358         	-106.058
38.108         	-107.975
40.525         	-103.892
39.775         	-102.642
41.525         	-73.475
41.858         	-72.558
41.692         	-73.225
41.608         	-72.975
41.858         	-72.475
29.025         	-82.475
26.358         	-81.308
30.692         	-87.308
29.358         	-81.392
27.108         	-80.892
30.608         	-83.225
30.775         	-85.975
28.942         	-81.892
26.608         	-81.642
29.275         	-82.558
30.608         	-83.392
27.608         	-82.225
27.108         	-80.642
27.442         	-80.975
28.025         	-81.475
29.942         	-81.558
28.858         	-82.058
30.108         	-83.975
29.358         	-81.475
30.608         	-85.892
32.275         	-83.058
31.942         	-83.142
43.275         	-116.225
42.858         	-112.308
43.108         	-111.642
48.358         	-116.475
43.275         	-111.558
48.525         	-116.725
43.275         	-112.975
42.858         	-112.058
44.358         	-111.892
44.275         	-113.642
43.358         	-115.142
44.192         	-111.642
44.108         	-116.392
45.192         	-116.225
43.858         	-112.058
44.275         	-113.142
44.108         	-116.558
42.525         	-112.725
43.775         	-111.392
44.525         	-116.058
44.358         	-116.975
38.775         	-89.475
42.108         	-89.808
40.192         	-88.142
39.358         	-89.392
39.192         	-88.475
39.608         	-87.808
38.525         	-88.058
39.025         	-88.475
40.608         	-90.392
38.108         	-88.392
40.192         	-91.058
41.525         	-88.475
40.942         	-89.058
38.692         	-89.725
40.192         	-89.642
40.108         	-89.642
38.358         	-90.142
38.108         	-89.225
38.108         	-90.058
41.358         	-90.892
42.192         	-89.808
40.692         	-89.392
38.442         	-89.308
38.108         	-88.308
41.608         	-89.975
41.275         	-88.058
38.442         	-85.975
38.275         	-87.892
38.608         	-85.558
41.108         	-85.975
41.692         	-85.558
41.275         	-87.475
40.942         	-86.058
38.525         	-86.392
37.942         	-86.558
38.025         	-88.058
41.525         	-86.475
37.858         	-87.142
41.692         	-85.142
39.108         	-87.642
38.858         	-84.808
37.858         	-87.642
39.358         	-87.475
38.442         	-86.058
40.942         	-94.642
43.275         	-91.225
42.025         	-91.975
42.775         	-92.392
43.192         	-93.058
43.192         	-92.142
40.942         	-90.975
40.608         	-95.392
42.358         	-92.642
41.525         	-96.058
41.025         	-91.558
43.358         	-92.225
41.775         	-92.058
42.108         	-90.392
41.942         	-91.308
40.525         	-91.475
42.192         	-91.808
43.442         	-96.558
41.358         	-93.892
42.025         	-96.225
41.358         	-91.308
42.775         	-96.475
41.525         	-93.475
41.358         	-95.892
41.608         	-90.475
41.942         	-93.642
42.275         	-92.475
40.942         	-94.475
41.442         	-91.642
43.358         	-93.308
38.358         	-95.392
38.942         	-95.142
39.108         	-95.225
38.942         	-95.058
38.442         	-95.058
37.275         	-101.058
36.775         	-86.308
37.192         	-88.975
38.192         	-83.975
37.608         	-84.892
38.942         	-84.392
38.608         	-85.225
37.442         	-88.225
36.525         	-89.142
38.692         	-84.642
37.525         	-86.308
37.358         	-85.558
37.858         	-86.892
38.525         	-85.225
36.692         	-88.975
37.108         	-88.058
37.608         	-84.308
37.775         	-83.142
38.525         	-83.725
37.858         	-84.892
38.108         	-83.975
38.608         	-84.892
37.275         	-84.642
37.442         	-85.392
38.525         	-85.308
37.692         	-85.225
30.275         	-92.475
30.442         	-92.808
30.025         	-91.058
32.275         	-93.308
32.942         	-93.808
30.108         	-93.142
32.192         	-92.058
30.025         	-93.225
31.692         	-91.725
30.692         	-91.225
30.858         	-91.142
30.525         	-92.392
29.942         	-91.808
32.442         	-92.558
30.275         	-92.725
29.692         	-90.058
31.442         	-92.058
30.192         	-92.225
29.775         	-90.808
32.608         	-92.558
32.942         	-91.642
29.775         	-90.058
31.442         	-92.725
31.608         	-93.475
29.858         	-90.475
30.775         	-90.642
30.025         	-90.725
30.025         	-90.558
30.108         	-91.808
29.858         	-91.642
30.608         	-90.058
29.692         	-90.808
32.692         	-92.142
30.025         	-92.392
30.525         	-91.392
32.775         	-91.392
31.942         	-92.642
44.192         	-70.058
44.108         	-69.142
46.525         	-69.558
43.942         	-69.975
45.608         	-69.808
44.692         	-69.225
44.775         	-67.808
39.692         	-78.892
39.108         	-75.808
39.692         	-76.892
39.692         	-77.308
39.692         	-79.142
39.275         	-75.975
39.275         	-77.308
39.192         	-75.808
38.608         	-76.058
41.692         	-70.558
42.608         	-73.142
42.775         	-70.892
42.025         	-71.392
41.942         	-70.892
46.692         	-88.058
41.858         	-85.808
45.108         	-84.808
45.358         	-84.308
43.025         	-84.808
45.775         	-87.975
46.108         	-89.058
44.775         	-85.475
46.025         	-88.642
46.275         	-85.808
46.108         	-85.808
44.108         	-86.058
43.692         	-84.225
44.358         	-85.142
42.775         	-83.142
46.442         	-89.058
43.858         	-85.558
42.775         	-85.975
48.525         	-95.308
45.442         	-96.725
44.692         	-93.642
46.608         	-94.725
46.942         	-96.225
48.025         	-90.142
43.608         	-93.725
43.775         	-91.892
45.192         	-93.558
46.858         	-94.975
45.358         	-95.225
